[2014-12-15 17:19:21] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":309} []
[2014-12-16 10:39:57] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1203} []
[2014-12-16 10:40:18] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":900} []
[2014-12-16 10:40:18] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":208} []
[2014-12-16 10:40:19] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":122} []
[2014-12-16 10:40:19] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":125} []
[2014-12-16 10:40:21] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2448} []
[2014-12-16 10:40:21] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":384} []
[2014-12-16 11:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1406} []
[2014-12-16 11:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":235} []
[2014-12-16 11:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":128} []
[2014-12-16 11:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":114} []
[2014-12-16 11:00:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2356} []
[2014-12-16 11:00:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":226} []
[2014-12-16 11:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1399} []
[2014-12-16 11:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":229} []
[2014-12-16 11:30:04] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":106} []
[2014-12-16 11:30:04] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":193} []
[2014-12-16 11:30:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2464} []
[2014-12-16 11:30:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":239} []
[2014-12-16 12:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1231} []
[2014-12-16 12:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":168} []
[2014-12-16 12:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":138} []
[2014-12-16 12:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":129} []
[2014-12-16 12:00:05] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2371} []
[2014-12-16 12:00:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":240} []
[2014-12-16 12:30:02] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1014} []
[2014-12-16 12:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":202} []
[2014-12-16 12:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":211} []
[2014-12-16 12:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":139} []
[2014-12-16 12:30:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2686} []
[2014-12-16 12:30:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":250} []
[2014-12-16 13:00:04] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":2200} []
[2014-12-16 13:00:04] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":148} []
[2014-12-16 13:00:04] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":144} []
